A	B	Y	Z	coefficient
5	6	0	2	-19402823842509110523117549596668469335521849262704340432540690104967909053853863936
5	5	3	0	8189919100533632029826246644367191484016876917057681003024799571834377579317709136896
5	5	2	1	1629046035982949009743314820447510191556663504575946634622191576946831208617539947008
5	5	1	2	-24781930495025522122007508276907419370643335767613678317789699703683617704220534784
5	5	0	3	-7098354551030381674078739451024986509895988713368062010450037396825276237087734272
5	4	4	0	-6480848654924877089781080133237769511872722031155228998260005741476649783800323737600
5	4	3	1	-122273295464588890292943253022028902228411421847856630503337414608054575987826391439360
5	4	2	2	21475827891569518060038652124185760336167648846886529474166708480566852933367652014080
5	4	1	3	-1745292851537735634727983713252053095449939665356616869688358195181865368905374757376
5	4	0	4	47611450071118508264256072646519008216881959256114847697833116472675979196790247680
5	3	5	0	-116254494763326823767419360163517088161779039119966600821736884095088500265331394011136
5	3	4	1	747132044137446198766918826773614895088480471526891699240041491178258826330630121033728
5	3	3	2	-185140634586537417304876232791199450415230968465194448791001975148552391973603280947200
5	3	2	3	13915987641875037631832711936106336421080362384336803003914195241464061417951802131968
5	3	1	4	-449157454469494274372631536891813935708669473977052077797619466783945146666761261056
5	3	0	5	6013101920242898891687063943080238826375196140752843626753812805709201906333828096
5	2	6	0	348593209273000282684770202276489563499248028196529090008933307782783343727831015913472
5	2	5	1	-1941553777982225487659133829494755960100542861036933286781888569821048562011470078086144
5	2	4	2	925327448720069510558677634171165126118273923709458195826398140767410277672865829838336
5	2	3	3	-80528596332086686533172359971240044799115674758146784885491210057093452103382204646400
5	2	2	4	2002358437062726474988101419950350076418859577972032959676121216838170779434826437376
5	2	1	5	183962515912946431080234559193058931436349022236524538182582554551702570222177318912
5	2	0	6	-8136098474661724708614182282232611953313073793764876250364402057337318759605822976
5	1	7	0	-332813346930767195465878789253246405901620097427550222701895943767667101109087265852416
5	1	6	1	2220078717331304470195458573513063064296722508144483938135184946774228889253586239350784
5	1	5	2	-2174646602823540981259619941087034010787746311936379026354519345157234911042224507602432
5	1	4	3	645769031240820019140607784937776420716746383994723265020251116523978655986872908111360
5	1	3	4	-75578450253838829982943571431321436242265830331071633915857763220108829467193897031680
5	1	2	5	6453732034099733940840480973010437875709754037103029526239706409456685189586503966720
5	1	1	6	-322377025847907529481907243622312180592797618797734236739129121928035379914920567808
5	1	0	7	6661163817130477766256546436306633843044240993682906067453613154131897608083470336
5	0	8	0	96295019534679616504185030434616997663538885971210037823465283273494063775262322653184
5	0	7	1	-831228112333777869921973658483450677125376163142359989496949720692676947779234544569344
5	0	6	2	1426329603535188400345197421749311124356041272651243258523588042810835466326658345022464
5	0	5	3	-897220547045891324680321615106587391068788257922579586299412365096907550048736633695232
5	0	4	4	236570110976142471613383447644894594771790875482855516750598020508711953131517267289088
5	0	3	5	-26460494660235577436049661287586260605063522893153822681712399310632726214569383569408
5	0	2	6	1191476346350476148575570719952829079035859908863941000471241002008582915098527246336
5	0	1	7	-16053743358829867692562975984488181404879653944647010658079101733063666062173289472
5	0	0	8	-206841317121000899793199305063807636951215024979209049394606780287599482941028608
4	9	0	0	380697514622242273151730238123845217228726226005382328141192361078183751499264
4	8	1	0	-282093233710028221519432580575514627961968810994497584399699724621329495879421952
4	8	0	1	5487739176148087294734464863704225080510975992838732125560804281721321771012096
4	7	2	0	-18031050391214848079960023629283340602479594769307913051468633466122937783129655808
4	7	1	1	4829922214375815986565602828584010683163292274357321113686285770484602180286493696
4	7	0	2	-139848387839299795798250303060971661569621959561512624747876986982402163104475648
4	6	3	0	-233411104928893880280508784243041779657078883276456344986038563992090127581791509504
4	6	2	1	203842123449557278800695711186607759727479360605473328199883004681520289306411924992
4	6	1	2	-15674595617067435548853384937260391706899648036849000216842000474933226527700521984
4	6	0	3	426387846698825138548697848102986772666682888641587066073920973098259357526602752
4	5	4	0	1189437639966004165984015272545021137592973932228192337859443425869730275699095604224
4	5	3	1	899447469554216827338290636793819792466873727064169404923654027732394257452863194112
4	5	2	2	-62895761218363197698203288158874682176050353824769873989740207224426121274655425536
4	5	1	3	-1901589521405812023750498167407087564447142362485613944470340879249698349081858048
4	5	0	4	104052717446337955293994994590196176334622822792921254529338969714611987901548032
4	4	5	0	3655043099162522913516171324735141202672940789424583777695599085266276829346272316416
4	4	4	1	-26126006536966641790710102222041255392351011128592696883990872311017411838116053076992
4	4	3	2	5832285119058298734515036960619447843514953168112175802084137506746183090802805611008
4	4	2	3	-685347998558054448802153342256183078756412299472605976666735466376584009706963908608
4	4	1	4	35336728918736041511191294595844040215582450539012805478192970276310720192394174464
4	4	0	5	-709797502009380288109876693538858472532129217916067572937530497906785715145507840
4	3	6	0	-24107231282155387226121117050067270212275596128949117681942761547083825818414265843712
4	3	5	1	108676081834231818736751797119163814294477582834241666677297456013730391556804492423168
4	3	4	2	-31690409534900560181079873473187295501921969783948124055109606894668829490427930180096
4	3	3	3	2575666234807877207643952529135521886971296023075210501101971880998655335966983551488
4	3	2	4	-89335301898273266449157405374738948022994602414417721790576229100701878609647482112
4	3	1	5	1130605515017927325974141074960708459664814617082916932351394258517444476143169536
4	3	0	6	13910146618573050358246638870122860502730223823953311494791644373210811682358272
4	2	7	0	44279645137338475053181083062702643215426637748696349628429484278575781128459051286528
4	2	6	1	-213918371891388540884232331334837099662121678994892459951906234315257536183099333538816
4	2	5	2	116859672834417177865657799585508196203110057080297284108042391289690169297695025616896
4	2	4	3	-10583318450496684793261420676639851474258541265333530205605268309516026253536644661760
4	2	3	4	61060426758001188722764514736768413132051798625455181362010724693711069885936304640
4	2	2	5	89645499587124765703132472580074257341783864509326171112156322326782843506675941376
4	2	1	6	-6159503018705460282899518563871535490228294178668675878420429999368977396475305984
4	2	0	7	132973437720782639074846697396443461963955769837900341304909856549301944475158528
4	1	8	0	-32313306095910195341121758442124002652267334285773550224661621920384461271413154430976
4	1	7	1	199252064279476468264817650119435083342302708590267461911149930466443275230444169281536
4	1	6	2	-223128565562940709728522033880658715332472118248005039682157132640540002463357377462272
4	1	5	3	78856475937505667086097882976064436326903811080517273623612350448523794396588525971456
4	1	4	4	-11635468091546277966293795953102634926276716472355389952381592587813516214952498192896
4	1	3	5	1449463725814551985048240111509188976315959418562987410847777884842143670249695721472
4	1	2	6	-111476360188752336350514284461028505825690855527008421288589168770592833490837347328
4	1	1	7	4543758208145243806430852316385475619334982343481109952119216448458633349809203200
4	1	0	8	-74361278716493651350784494874435567276624372889354740638144566113079107959560192
4	0	9	0	7568403718415953795890158502989930628303159388224285972276611765841822169197169459200
4	0	8	1	-62139365545221903635756708939123310060008518806800235587912739867163763439439166441472
4	0	7	2	119944234832745492678705050439419372719391533308147510951079611621322402041374564376576
4	0	6	3	-87569158161735337734671821413446463901872532962959570413318264876722409244464781985792
4	0	5	4	26916837044042916364549285073404403975752901282000184582626804178088498095600314843136
4	0	4	5	-3403679232717898841157177960380398948146297265083022984346340635001500980112437751808
4	0	3	6	146679582113166093026562101984471116181940600170309760235718711706319411552611400704
4	0	2	7	1438406631560238711838035086469221969623285091187196464456374334855287540753301504
4	0	1	8	-329264621620153644040559698920991181851804767037439647916273274586461618434724864
4	0	0	9	7509703120641292673968648377212205405718738924845829883703273553112102794254336
3	10	0	0	15652148317690122427498844427804958755040731824437176781436721997324820855808
3	9	1	0	581943458587535265069232416912866169278762419847214284224990918215268446904320
3	9	0	1	-275420362113846664549099439625628056205344654034742471298110423311289368295424
3	8	2	0	-77430888079393009660379738646064257290335577275408577888742119453590519753033728
3	8	1	1	-1749772242351172647324317754535847925403941040470238590820667807721702291517440
3	8	0	2	1018234598527628719721389164487018975118027717007581469038633413603775787887616
3	7	3	0	-3995959702933034893134455891803676713804250394951727220711799128815717831928951808
3	7	2	1	1401454456884548064086385394426055947514297452402292672801785122277827259305123840
3	7	1	2	-65601581783610085386013118277756570289721786115536653080862754686807869576081408
3	7	0	3	1563748123160788810368066316101623482496165247058430654298647621771379612585984
3	6	4	0	-47221798555697797116084286909866776059181414466010002512654152975139692490387066880
3	6	3	1	45565223499583382412106437853272760411785388494428796298161950956159532011547639808
3	6	2	2	-4759066707395841635089665145978968418406417640382147875272164363897790362448363520
3	6	1	3	249275793862460827751991991921654274139751986791387692468656108616415147585986560
3	6	0	4	-6015523405005781483279080706929841160261462840769929738392381630273643159322624
3	5	5	0	88330672055667648807372874291736624078064299926933347533086676428440242864953903104
3	5	4	1	215413202536613129759462501468807901893023886858415924919678935149469414809271579648
3	5	3	2	-22972368749553174319216413231331156948527186262117384312215000801940027468638418944
3	5	2	3	396242926107414101878998983593969914358449596738194243253588671230460884024155136
3	5	1	4	6329088930975406269420337214419017841409254427762812459708761041905102340186112
