A	B	Y	Z	coefficient
0	5	2	0	5720751252166375660058983869140373148341158666154778430042583797968662169907386908672000000000000000
0	5	1	3	1789682860146822638359156378018731107257034639416683623903634041302155264000000000000000000000
0	5	1	2	2355080956285625365339632557102809315748099473411108914580725791807874690711552000000000000000000
0	5	1	1	-4178266204837058909467149530218612244881506972648250489968606032731530501976190091264000000000000000
0	5	1	0	-328479658295746770134731780141105909365525166363889332090070085131623161924640724484096000000000000000
0	5	0	4	7006560047725892788371814906013314685802228809837790750474932815134720000000000000000000000
0	5	0	3	-249236990350541358702178978709646186795717976824567978085014963852049247109120000000000000000000
0	5	0	2	-123525700638092295134143646091118587864396478067166787093022494205970810443787141120000000000000000
0	5	0	1	173958232187417172621031998946488887381302474137729110839448123259515572485536379568128000000000000000
0	5	0	0	6626793870026956323991844565619339734869472612712755997330727952872798608502719443369984000000000000000
0	4	5	0	151955079786401635854413355939910306079966104820690119874792313732190835834880000000000000000000
0	4	4	1	-208654462248732728119875742138011130639327018448299991054654731666388586332160000000000000000000
0	4	4	0	-82750807565136903694022705997248306342999588900005967470455948301730971354398720000000000000000000
0	4	3	2	11628074141252436648181849918702545358874139517554203848603590872073932636160000000000000000000
0	4	3	1	102257922830221079878057513280015438798734519876512669798212866222653467024739532800000000000000000
0	4	3	0	18014653954396557291270083361487376338279495489212488005404196322167455381961234710528000000000000000
0	4	2	3	8967971583600997048555598027654646619012784254757426212976815259705671680000000000000000000000
0	4	2	2	-7548560553439163077759517165666026850935920890939034188082026293957279930436812800000000000000000
0	4	2	1	-18550686750280611626011212565903532548327174455112482990913291262263654319783172636672000000000000000
0	4	2	0	-1971846594355634614978476578450085633206384923774365467702804113761818110650633229959168000000000000000
0	4	1	4	23856763077717135315544003145935130613751576575690091341583933432135680000000000000000000000
0	4	1	3	-2344798587345716418939681893621255888167215404114059101984042787142729402941440000000000000000000
0	4	1	2	1401339519182357329467890526580149350146886949094058890311924438105842420589124386816000000000000000
0	4	1	1	1472102713186387048230703735098784091988115987869787387132033413295821791619814709526528000000000000000
0	4	1	0	109205244375197503508025257352948361086878955616054881933885779388968072546815684946952192000000000000000
0	4	0	5	-7268011195249144693604541118640470965266411514206545729245801181347840000000000000000000000
0	4	0	4	-1345846701504612936484349060832784203893168377098962406950547101462613196800000000000000000000
0	4	0	3	151686946167989838166618199948846474417110332769937254773897001082098738409137766400000000000000000
0	4	0	2	-80001084767447240228269676219440755229780976426214624388906176977487501154793702817792000000000000000
0	4	0	1	-42939227897488738017732932221433563999819846805841130006380720787817128932518675211091968000000000000000
0	4	0	0	-2456222587911501993413267439060471194110525570679844578691850614760310037597647844510007296000000000000000
0	3	6	0	183239462246306357772795952935855753503794190046139574040681503440709647073280000000000000000000
0	3	5	1	-271215693527930089330556231136322733151015804913349895187370573474178269184000000000000000000000
0	3	5	0	-121628719810265451327657509721503319191485529913788301335846436130698595616056934400000000000000000
0	3	4	2	73441456246826364154077642129592761981881342830662129271808347379546644807680000000000000000000
0	3	4	1	157134460777211782668324210652289944524702726612842799199547338881022231179794841600000000000000000
0	3	4	0	33325736858384546596474176265181843212476324329390014832928325827166203772596834533376000000000000000
0	3	3	3	16286302609464566697985913184091619928057314004917759803849566410495250923520000000000000000000
0	3	3	2	-41215291551349436531939749799294080575734388203961157820934362677802962508788531200000000000000000
0	3	3	1	-35733358335940042593961574575337062407193391902615276304926493191243910636991097602048000000000000000
0	3	3	0	-4820727244487693983819424359973108660636744118958684444331260485717999071816486882377728000000000000000
0	3	2	4	-427958398548640278039612043347108262243168158322575542860651663913385984000000000000000000000
0	3	2	3	-5698055615228106227809806544084194980782092371107893495797583813924868247361945600000000000000000
0	3	2	2	8457007312063597680896909921906308400681810284189504973807813670800348145218714861568000000000000000
0	3	2	1	3971860085457589220828382093583466101586556862253629754373034988563155617880788239908864000000000000000
0	3	2	0	387750539013427383429879266516237329253416598824247733716379636749666544524307419463942144000000000000000
0	3	1	5	-169992036992057060250376682998604353928088219470886366466985816091525120000000000000000000000
0	3	1	4	152349674726235630898970658759288601012309922428396756210718508009430009774080000000000000000000
0	3	1	3	636747941053152166528532362147567206131602955254712704269271782787322559711047319552000000000000000
0	3	1	2	-750200149215931786136338997857804437532883599846861632426577271608917644125135221817344000000000000000
0	3	1	1	-214742046609822933076342438538927997867325219633561900111779889226911681365116767319359488000000000000000
0	3	1	0	-16405796815104103238708617154652149956432505156361525180325145370978057172878322342469566464000000000000000
0	3	0	6	404331006193774194195574907373159354665302063130898619315571832913920000000000000000000000
0	3	0	5	24260146638724389591306143703862998147052088936070063340438190903839697141760000000000000000000
0	3	0	4	-13003423533859491341459061982591403785358092831281270005633400516174762947798630400000000000000000
0	3	0	3	-22181271424597510572982161514306314392717373908949077421007965799621773395008488996864000000000000000
0	3	0	2	24155376006127893212933127929502144547515986547738480265945927176839167878090696935079936000000000000000
0	3	0	1	4489677936928446533619613095096716355280707928327971086573109591892659722467588889005522944000000000000000
0	3	0	0	284338458334855515172325171416602063947471423446921127903086260433721603253993480517457018880000000000000000
0	2	7	0	110989570476983154806685033416921035451719198733623332233148048360648694824960000000000000000000
0	2	6	1	-222359514197648112880951942120032181451248005912541752126491562257901724631040000000000000000000
0	2	6	0	-82172559926552886305592688609367916281000882034430526093644906611616799415022387200000000000000000
0	2	5	2	114806396575972102566706528074324861584685816609841625154521764797378660925440000000000000000000
0	2	5	1	152291795992799156494317482965259078246909152509831455880975208638068637548150784000000000000000000
0	2	5	0	25572250743824773294879023900604959645215369713235865941634898109858019359327231410176000000000000000
0	2	4	3	18139618667447139479295249683319972377131962354603220239474334566836537917440000000000000000000
0	2	4	2	-74977445855678867420518944212369580050558256592046078656314472507519576056004608000000000000000000
0	2	4	1	-42932687019030069696818534207862053793493902725194434597544945787299272561684891303936000000000000000
0	2	4	0	-4320348163264298263172311043224544462272789886351835536277145863907052460341113871400960000000000000000
0	2	3	4	-7956557983506601425043865295665358423594202410339847378852051718135517020160000000000000000000
0	2	3	3	-7449157588061291567796534726601185780543086618263390840025754320316063222752870400000000000000000
0	2	3	2	19356819412397692014954642927000061248441171264484616909554735032090860028059977777152000000000000000
0	2	3	1	6373729909461635641750419466814716219626371714851038511139988389323366772225855679627264000000000000000
0	2	3	0	425682228929464336967245577330647677356562616848175146828084430452318856330521762877931520000000000000000
0	2	2	5	-980802139931817116251577762916844960840504543409697752137506580490669260800000000000000000000
0	2	2	4	3556886758266823509741644035813554238088753524012306164831853827002442258894028800000000000000000
0	2	2	3	1025988431520183433739362255694669419287335841457643487405834832282625511850600562688000000000000000
0	2	2	2	-2469673492000938633668416077345505338750485040193205806319806958578859404241737787375616000000000000000
0	2	2	1	-525454181998164771361788370441020895990980561599909770078970583731116203813741270650585088000000000000000
0	2	2	0	-24260159082336499902382847100643914653457174126035334814625214230023494800344447116782862336000000000000000
0	2	1	6	28323091602975848076677654041551861062266722029944022507160830641963008000000000000000000000
0	2	1	5	268990393964384098264043229761254657304199637324049863101820754518920212250624000000000000000000
0	2	1	4	-528019147675517829236779155054738234828011141881592715208294187202170645717100527616000000000000000
0	2	1	3	-48673472947142698008436031282086395124882898997299935195481404339527616826632518500352000000000000000
0	2	1	2	155813614343798058760876925517425355661487991811013043179349402045548934443367111157874688000000000000000
0	2	1	1	22813107307066232940430992004620823373819987315737312954435610863243390573441757679080964096000000000000000
0	2	1	0	730319114697540077755350817009247609463089665492247231248221611025643472680864668803691184128000000000000000
0	2	0	7	131469351383478963413672506277531118841412622047979653447904437207040000000000000000000000
0	2	0	6	-4182493213694406413435655710507595860301450554653219042293991998030222458880000000000000000000
